date,product,capacity_price,offered_capacity,allocated_capacity,month
2021-12-29,NEG_00_04,28.56,20,20,12
2021-12-30,NEG_00_04,45.52,20,20,12
2021-12-31,NEG_00_04,52.94,20,20,12
2022-01-01,NEG_00_04,44.69,20,20,1
2022-01-02,NEG_00_04,40.34,20,20,1
2022-01-03,NEG_00_04,50.85,20,20,1
2022-01-04,NEG_00_04,35.15,20,20,1
2022-01-05,NEG_00_04,31.0,20,20,1
2022-01-06,NEG_00_04,26.46,11,11,1
2022-01-07,NEG_00_04,25.62,20,20,1
2022-01-08,NEG_00_04,18.36,20,20,1
2022-01-09,NEG_00_04,71.82,20,20,1
2022-01-10,NEG_00_04,30.88,20,20,1
2022-01-11,NEG_00_04,20.54,40,40,1
2022-01-12,NEG_00_04,15.33,50,50,1
2022-01-13,NEG_00_04,20.0,50,50,1
2022-01-14,NEG_00_04,37.32,11,11,1
2022-01-15,NEG_00_04,17.91,50,50,1
2022-01-16,NEG_00_04,14.49,20,20,1
2022-01-17,NEG_00_04,88.02,20,20,1
2022-01-18,NEG_00_04,32.22,60,60,1
2022-01-19,NEG_00_04,19.25,50,50,1
2022-01-20,NEG_00_04,66.36,20,20,1
2022-01-21,NEG_00_04,34.35,60,20,1
2022-01-22,NEG_00_04,24.75,20,20,1
2022-01-23,NEG_00_04,16.13,50,50,1
2022-01-24,NEG_00_04,15.34,50,50,1
2022-01-25,NEG_00_04,14.12,60,60,1
2022-01-26,NEG_00_04,11.74,60,60,1
2022-01-27,NEG_00_04,48.0,20,20,1
2022-01-28,NEG_00_04,70.0,20,20,1
2022-01-29,NEG_00_04,38.0,20,20,1
2022-01-30,NEG_00_04,59.88,20,20,1
2022-01-31,NEG_00_04,29.06,20,20,1
2022-02-01,NEG_00_04,20.0,20,20,2
2022-02-02,NEG_00_04,55.0,20,20,2
2022-02-03,NEG_00_04,18.44,50,50,2
2022-02-04,NEG_00_04,15.02,50,50,2
2022-02-05,NEG_00_04,43.75,20,20,2
2022-02-06,NEG_00_04,63.26,20,20,2
2022-02-07,NEG_00_04,52.76,20,20,2
2022-02-08,NEG_00_04,28.62,20,20,2
2022-02-09,NEG_00_04,20.85,20,20,2
2022-02-10,NEG_00_04,11.8,50,50,2
2022-02-11,NEG_00_04,15.29,20,20,2
2022-02-12,NEG_00_04,10.64,20,20,2
2022-02-13,NEG_00_04,19.72,37,37,2
2022-02-14,NEG_00_04,53.65,20,20,2
2022-02-15,NEG_00_04,20.44,37,37,2
2022-02-16,NEG_00_04,26.26,37,37,2
2022-02-17,NEG_00_04,52.98,20,20,2
2022-02-18,NEG_00_04,34.32,38,38,2
2022-02-19,NEG_00_04,39.63,20,20,2
2022-02-20,NEG_00_04,25.61,30,30,2
2022-02-21,NEG_00_04,53.25,20,20,2
2022-02-22,NEG_00_04,63.9,33,20,2
2022-02-23,NEG_00_04,49.26,20,20,2
2022-02-24,NEG_00_04,26.35,20,20,2
2022-02-25,NEG_00_04,37.87,47,47,2
2022-02-26,NEG_00_04,20.84,50,50,2
2022-02-27,NEG_00_04,12.04,50,50,2
2022-02-28,NEG_00_04,10.45,50,50,2
2022-03-01,NEG_00_04,22.87,50,50,3
2022-03-02,NEG_00_04,10.5,60,60,3
2022-03-03,NEG_00_04,9.45,60,60,3
2022-03-04,NEG_00_04,8.44,60,60,3
2022-03-05,NEG_00_04,8.47,60,60,3
2022-03-06,NEG_00_04,8.7,20,20,3
2022-03-07,NEG_00_04,6.9,50,50,3
2022-03-08,NEG_00_04,6.0,60,60,3
2022-03-09,NEG_00_04,8.54,60,60,3
2022-03-10,NEG_00_04,6.89,20,20,3
2022-03-11,NEG_00_04,20.26,20,20,3
2022-03-12,NEG_00_04,17.42,20,20,3
2022-03-13,NEG_00_04,15.28,20,20,3
2022-03-14,NEG_00_04,13.15,20,20,3
2022-03-15,NEG_00_04,9.36,80,80,3
2022-03-16,NEG_00_04,6.7,80,80,3
2022-03-17,NEG_00_04,24.0,10,10,3
2022-03-18,NEG_00_04,11.29,60,60,3
2022-03-19,NEG_00_04,11.23,30,30,3
2022-03-20,NEG_00_04,17.1,20,20,3
2022-03-21,NEG_00_04,10.99,20,20,3
2022-03-22,NEG_00_04,7.34,50,50,3
2022-03-23,NEG_00_04,5.35,50,50,3
2022-03-24,NEG_00_04,4.02,80,80,3
2022-03-25,NEG_00_04,3.0,60,60,3
2022-03-26,NEG_00_04,4.98,50,50,3
2022-03-27,NEG_00_04,4.71,20,20,3
2022-03-28,NEG_00_04,4.1,80,80,3
2022-03-29,NEG_00_04,4.32,80,80,3
2022-03-30,NEG_00_04,3.53,50,50,3
2022-03-31,NEG_00_04,2.9,50,50,3
2022-04-01,NEG_00_04,23.68,20,20,4
2022-04-02,NEG_00_04,11.22,20,20,4
2022-04-03,NEG_00_04,6.17,25,25,4
2022-04-04,NEG_00_04,9.17,20,20,4
2022-04-05,NEG_00_04,34.15,20,20,4
2022-04-06,NEG_00_04,18.75,20,20,4
2022-04-07,NEG_00_04,52.16,20,20,4
2022-04-08,NEG_00_04,49.0,20,20,4
2022-04-09,NEG_00_04,21.02,20,20,4
2022-04-10,NEG_00_04,19.67,30,30,4
2022-04-11,NEG_00_04,11.0,20,20,4
2022-04-12,NEG_00_04,7.38,50,50,4
2022-04-13,NEG_00_04,7.03,50,50,4
2022-04-14,NEG_00_04,5.07,20,20,4
2022-04-15,NEG_00_04,4.2,50,50,4
2022-04-16,NEG_00_04,4.09,39,39,4
2022-04-17,NEG_00_04,3.89,20,20,4
2022-04-18,NEG_00_04,3.6,20,20,4
2022-04-19,NEG_00_04,3.64,20,20,4
2022-04-20,NEG_00_04,2.9,40,40,4
2022-04-21,NEG_00_04,2.5,50,50,4
2022-04-22,NEG_00_04,4.13,10,10,4
2022-04-23,NEG_00_04,4.0,20,20,4
2022-04-24,NEG_00_04,13.42,20,20,4
2022-04-25,NEG_00_04,7.26,20,20,4
2022-04-26,NEG_00_04,4.05,80,80,4
2022-04-27,NEG_00_04,2.7,80,80,4
2022-04-28,NEG_00_04,2.0,50,50,4
2022-04-29,NEG_00_04,1.79,60,60,4
2022-04-30,NEG_00_04,2.67,50,50,4
2022-05-01,NEG_00_04,5.66,80,80,5
2022-05-02,NEG_00_04,3.5,50,50,5
2022-05-03,NEG_00_04,2.7,80,80,5
2022-05-04,NEG_00_04,2.0,60,60,5
2022-05-05,NEG_00_04,1.67,50,50,5
2022-05-06,NEG_00_04,1.35,80,80,5
2022-05-07,NEG_00_04,1.83,60,60,5
2022-05-08,NEG_00_04,3.04,50,50,5
2022-05-09,NEG_00_04,2.41,50,50,5
2022-05-10,NEG_00_04,2.05,60,60,5
2022-05-11,NEG_00_04,1.84,50,50,5
