date,capacity_price
2021-07-22 00:00:00,26.96
2021-07-23 00:00:00,21.82
2021-07-24 00:00:00,16.5
2021-07-25 00:00:00,15.4
2021-07-26 00:00:00,24.42
2021-07-27 00:00:00,19.46
2021-07-28 00:00:00,14.82
2021-07-29 00:00:00,25.0
2021-07-30 00:00:00,14.33
2021-07-31 00:00:00,28.95
2021-08-01 00:00:00,31.64
2021-08-02 00:00:00,35.83
2021-08-03 00:00:00,23.21
2021-08-04 00:00:00,19.45
2021-08-05 00:00:00,17.0
2021-08-06 00:00:00,13.76
2021-08-07 00:00:00,15.33
2021-08-08 00:00:00,28.72
2021-08-09 00:00:00,27.81
2021-08-10 00:00:00,25.95
2021-08-11 00:00:00,20.32
2021-08-12 00:00:00,17.47
2021-08-13 00:00:00,15.0
2021-08-14 00:00:00,19.88
2021-08-15 00:00:00,25.5
2021-08-16 00:00:00,21.18
2021-08-17 00:00:00,16.72
2021-08-18 00:00:00,15.11
2021-08-19 00:00:00,15.28
2021-08-20 00:00:00,14.6
2021-08-21 00:00:00,16.02
2021-08-22 00:00:00,13.03
2021-08-23 00:00:00,18.04
2021-08-24 00:00:00,15.14
2021-08-25 00:00:00,13.68
2021-08-26 00:00:00,12.44
2021-08-27 00:00:00,12.32
2021-08-28 00:00:00,37.79
2021-08-29 00:00:00,27.24
2021-08-30 00:00:00,22.16
2021-08-31 00:00:00,18.62
2021-09-01 00:00:00,16.48
2021-09-02 00:00:00,14.6
2021-09-03 00:00:00,12.32
2021-09-04 00:00:00,10.74
2021-09-05 00:00:00,18.12
2021-09-06 00:00:00,17.57
2021-09-07 00:00:00,15.88
2021-09-08 00:00:00,14.05
2021-09-09 00:00:00,13.0
2021-09-10 00:00:00,11.44
2021-09-11 00:00:00,9.3
2021-09-12 00:00:00,15.38
2021-09-13 00:00:00,15.82
2021-09-14 00:00:00,13.0
2021-09-15 00:00:00,31.66
2021-09-16 00:00:00,19.4
2021-09-17 00:00:00,1454.55
2021-09-18 00:00:00,116.36
2021-09-19 00:00:00,45.0
2021-09-20 00:00:00,27.55
2021-09-21 00:00:00,21.35
2021-09-22 00:00:00,18.14
2021-09-23 00:00:00,19.15
2021-09-24 00:00:00,21.67
2021-09-25 00:00:00,23.45
2021-09-26 00:00:00,19.78
2021-09-27 00:00:00,20.08
2021-09-28 00:00:00,18.76
2021-09-29 00:00:00,16.25
2021-09-30 00:00:00,88.18
2021-10-01 00:00:00,62.54
2021-10-02 00:00:00,41.32
2021-10-03 00:00:00,257.46
2021-10-04 00:00:00,61.5
2021-10-05 00:00:00,33.33
2021-10-06 00:00:00,27.92
2021-10-07 00:00:00,70.08
2021-10-08 00:00:00,43.83
2021-10-09 00:00:00,36.5
2021-10-10 00:00:00,26.67
2021-10-11 00:00:00,32.47
2021-10-12 00:00:00,94.54
2021-10-13 00:00:00,6543.0
2021-10-14 00:00:00,924.64
2021-10-15 00:00:00,424.6
2021-10-16 00:00:00,271.49
2021-10-17 00:00:00,180.5
2021-10-18 00:00:00,146.11
2021-10-19 00:00:00,104.79
2021-10-20 00:00:00,324.75
2021-10-21 00:00:00,182.28
2021-10-22 00:00:00,141.95
2021-10-23 00:00:00,118.57
2021-10-24 00:00:00,91.02
2021-10-25 00:00:00,73.92
2021-10-26 00:00:00,63.0
2021-10-27 00:00:00,51.32
2021-10-28 00:00:00,43.94
2021-10-29 00:00:00,36.72
2021-10-30 00:00:00,31.06
2021-10-31 00:00:00,27.76
2021-11-01 00:00:00,24.13
2021-11-02 00:00:00,53.85
2021-11-03 00:00:00,43.55
2021-11-04 00:00:00,34.0
2021-11-05 00:00:00,27.8
2021-11-06 00:00:00,22.68
2021-11-07 00:00:00,18.71
2021-11-08 00:00:00,30.83
2021-11-09 00:00:00,32.92
2021-11-10 00:00:00,28.36
2021-11-11 00:00:00,27.19
2021-11-12 00:00:00,23.3
2021-11-13 00:00:00,20.24
2021-11-14 00:00:00,16.08
2021-11-15 00:00:00,23.5
2021-11-16 00:00:00,24.65
2021-11-17 00:00:00,21.39
2021-11-18 00:00:00,17.48
2021-11-19 00:00:00,31.6
2021-11-20 00:00:00,21.68
2021-11-21 00:00:00,17.58
2021-11-22 00:00:00,21.76
2021-11-23 00:00:00,18.0
2021-11-24 00:00:00,28.68
2021-11-25 00:00:00,19.89
2021-11-26 00:00:00,15.36
2021-11-27 00:00:00,12.01
2021-11-28 00:00:00,10.5
2021-11-29 00:00:00,27.0
2021-11-30 00:00:00,15.09
2021-12-01 00:00:00,13.92
2021-12-02 00:00:00,12.4
2021-12-03 00:00:00,11.97
2021-12-04 00:00:00,9.68
2021-12-05 00:00:00,8.58
2021-12-06 00:00:00,27.0
2021-12-07 00:00:00,18.3
2021-12-08 00:00:00,10.68
2021-12-09 00:00:00,5.62
2021-12-10 00:00:00,3.9
2021-12-11 00:00:00,2.68
2021-12-12 00:00:00,1.97
2021-12-13 00:00:00,5.1
2021-12-14 00:00:00,4.02
2021-12-15 00:00:00,3.21
2021-12-16 00:00:00,2.39
2021-12-17 00:00:00,1.86
2021-12-18 00:00:00,1.92
2021-12-19 00:00:00,1.74
2021-12-20 00:00:00,4.12
2021-12-21 00:00:00,3.59
2021-12-22 00:00:00,2.41
2021-12-23 00:00:00,1.62
2021-12-24 00:00:00,1.24
2021-12-25 00:00:00,1.0
2021-12-26 00:00:00,0.84
2021-12-27 00:00:00,1.8
2021-12-28 00:00:00,1.13
2021-12-29 00:00:00,0.84
2021-12-30 00:00:00,0.53
2021-12-31 00:00:00,1.96
2022-01-01 00:00:00,0.98
2022-01-02 00:00:00,0.53
2022-01-03 00:00:00,0.98
2022-01-04 00:00:00,1.08
2022-01-05 00:00:00,0.65
2022-01-06 00:00:00,0.67
2022-01-07 00:00:00,0.58
2022-01-08 00:00:00,0.71
2022-01-09 00:00:00,0.94
2022-01-10 00:00:00,2.0
2022-01-11 00:00:00,1.39
2022-01-12 00:00:00,1.09
2022-01-13 00:00:00,0.95
2022-01-14 00:00:00,0.82
2022-01-15 00:00:00,0.7
2022-01-16 00:00:00,16.82
2022-01-17 00:00:00,5.32
2022-01-18 00:00:00,3.3
2022-01-19 00:00:00,6.68
2022-01-20 00:00:00,3.51
2022-01-21 00:00:00,4.2
2022-01-22 00:00:00,2.41
2022-01-23 00:00:00,1.64
2022-01-24 00:00:00,2.54
2022-01-25 00:00:00,1.88
2022-01-26 00:00:00,1.37
2022-01-27 00:00:00,1.13
2022-01-28 00:00:00,0.57
2022-01-29 00:00:00,0.5
2022-01-30 00:00:00,8.66
2022-01-31 00:00:00,3.16
2022-02-01 00:00:00,1.64
2022-02-02 00:00:00,2.83
2022-02-03 00:00:00,1.61
2022-02-04 00:00:00,3.62
2022-02-05 00:00:00,5.43
2022-02-06 00:00:00,3.6
2022-02-07 00:00:00,2.5
2022-02-08 00:00:00,1.99
2022-02-09 00:00:00,1.88
2022-02-10 00:00:00,1.92
2022-02-11 00:00:00,1.12
2022-02-12 00:00:00,2.0
2022-02-13 00:00:00,1.52
2022-02-14 00:00:00,1.78
2022-02-15 00:00:00,1.35
2022-02-16 00:00:00,0.86
2022-02-17 00:00:00,5.0
2022-02-18 00:00:00,1.95
2022-02-19 00:00:00,3.32
2022-02-20 00:00:00,2.17
2022-02-21 00:00:00,2.25
2022-02-22 00:00:00,1.58
2022-02-23 00:00:00,1.29
2022-02-24 00:00:00,1.5
2022-02-25 00:00:00,1.13
2022-02-26 00:00:00,1.68
2022-02-27 00:00:00,2.53
2022-02-28 00:00:00,2.0
2022-03-01 00:00:00,1.79
2022-03-02 00:00:00,2.74
2022-03-03 00:00:00,4.06
2022-03-04 00:00:00,5.64
2022-03-05 00:00:00,4.73
2022-03-06 00:00:00,5.26
2022-03-07 00:00:00,4.59
2022-03-08 00:00:00,4.0
2022-03-09 00:00:00,8.56
2022-03-10 00:00:00,6.02
2022-03-11 00:00:00,3.67
2022-03-12 00:00:00,2.75
2022-03-13 00:00:00,2.62
2022-03-14 00:00:00,3.5
2022-03-15 00:00:00,3.1
2022-03-16 00:00:00,2.75
2022-03-17 00:00:00,2.38
2022-03-18 00:00:00,2.1
2022-03-19 00:00:00,2.1
